id,session,electoralTerm,firstName,lastName,politicianId,speechContent,factionId,documentUrl,positionShort,positionLong,date,speech_length,paragraph_number,paragraph_length
675132,173,15,Hermann Otto,Solms,11002190,Ich rufe Zusatzpunkt 14 auf:,,https://dip21.bundestag.de/dip21/btp/15/15173.pdf,Presidium of Parliament,vizepräsident,2005-04-22T00:00:00.000000,992,3,28
675132,173,15,Hermann Otto,Solms,11002190,"Beratung des Antrags der Abgeordneten Jürgen
Koppelin, Dr. Andreas Pinkwart, Otto Fricke,
weiterer Abgeordneter und der Fraktion der FDP",,https://dip21.bundestag.de/dip21/btp/15/15173.pdf,Presidium of Parliament,vizepräsident,2005-04-22T00:00:00.000000,992,4,136
675132,173,15,Hermann Otto,Solms,11002190,Keine deutsche Beteiligung an MEADS,,https://dip21.bundestag.de/dip21/btp/15/15173.pdf,Presidium of Parliament,vizepräsident,2005-04-22T00:00:00.000000,992,5,35
675132,173,15,Hermann Otto,Solms,11002190,"- Drucksache 15/5336 Nach einer interfraktionellen Vereinbarung ist für die
Aussprache eine halbe Stunde vorgesehen, wobei die
FDP fünf Minuten erhalten soll. - Ich höre keinen Widerspruch. Dann ist so beschlossen.",,https://dip21.bundestag.de/dip21/btp/15/15173.pdf,Presidium of Parliament,vizepräsident,2005-04-22T00:00:00.000000,992,6,214
675132,173,15,Hermann Otto,Solms,11002190,Ich eröffne die Aussprache und erteile als erstem Redner dem Kollegen Jürgen Koppelin von der FDP-Fraktion das Wort.,,https://dip21.bundestag.de/dip21/btp/15/15173.pdf,Presidium of Parliament,vizepräsident,2005-04-22T00:00:00.000000,992,7,116
675132,173,15,Hermann Otto,Solms,11002190,"Vizepräsident Dr. Hermann Otto Solms
({0})",,https://dip21.bundestag.de/dip21/btp/15/15173.pdf,Presidium of Parliament,vizepräsident,2005-04-22T00:00:00.000000,992,8,42
444511,127,11,"",Nickels,11001601,"Herr Staatssekretär, es ist ja wohl zutreffend, daß das Bundeskabinett am 23. November 1987 beschlossen hat, die Länder um eine Beteiligung an WINTEX/CIMEX 1989 mit obersten Landesbehörden, ausgewählten nachgeordneten Bereichen, Kreisen und Gemeinden zu bitten; das entnehme ich auch dem, was Sie jetzt gesagt haben. Dann frage ich Sie: In welchem Umfang haben die Bundesländer Nordrhein-Westfalen, Rheinland-Pfalz und Baden-Württemberg dieser Bitte entsprochen, bzw. mit welchen Regierungspräsidien, Kreisen und Gemeinden werden sie sich beteiligen?",3,https://dip21.bundestag.de/dip21/btp/11/11127.pdf,Member of Parliament,NA,1989-02-22T00:00:00.000000,551,1,550
411348,246,10,"",Kuhlwein,11001252,"Herr Staatsminister, ich komme noch einmal auf den Untersuchungsausschuß zu sprechen: Nach dem Protokoll des Untersuchungsausschusses hat der Bundeskanzler gesagt, er sei ziemlich sicher, er habe 1973 nichts von Geschäftsverbindungen zwischen Barzel und Dr. Paul gewußt. Bleibt die Bundesregierung dabei, daß der Bundeskanzler 1973 ziemlich sicher nichts gewußt habe?",23,https://dip21.bundestag.de/dip21/btp/10/10246.pdf,Member of Parliament,NA,1986-11-13T00:00:00.000000,368,1,367
568628,163,13,Erika,Lotz,11002726,"Herr Präsident! Liebe Kolleginnen, liebe Kollegen! Herr Staatssekretär Günther hat gerade noch einmal aus der Antwort auf unsere Große Anfrage zur Vermögensverteilung zitiert und festgestellt, daß die Verteilung des Privatvermögens in Deutschland „in jüngerer Zeit"" gleichmäßiger geworden sei. Das wird für einen Zeitraum von 30 Jahren festgestellt. Demgegenüber ist aber, Herr Staatssekretär, gerade in jüngerer Zeit etwas geschehen, was die Vermögensverteilung insbesondere für Arbeitnehmer und Arbeitnehmerinnen, für Rentner und Rentnerinnen und für Kranke schlechter darstellt. Das, was Ihre Mehrheit am 13. September beschlossen hat, führt dazu, daß die Sparbücher, die eventuell bei Rentnerinnen und Rentnern sowie bei Kranken vorhanden sind, angegriffen werden müssen. Von daher stellt sich die Vermögensverteilung in jüngerer Zeit nicht besser dar. Dies hätten Sie der Ehrlichkeit halber auch anführen sollen.
Ich weise ganz einfach noch einmal darauf hin, daß 3 Prozent der Bevölkerung 80 Prozent des Produktivvermögens besitzen. Das ist ganz einfach ein Skandal; man kann es nicht oft genug wiederholen.
({0})
Angesichts der wachsenden Arbeitslosigkeit und immerhin ja 4,7 Millionen registrierter Arbeitsloser ist es wichtig, daß in unserem Land die Entwicklung der Vermögensverteilung beraten, ja, aufgedeckt wird.
Die Sparwut der Koalition bei Arbeitnehmern, Rentnern und Kranken kennt keine Grenzen. Das haben die Menschen infolge des 13. September 1996 hautnah erfahren, und weiteres Ungemach schwebt ja über den Kranken. Die SPD-Fraktion wird sich nicht mit der bestehenden Verteilungsschieflage abfinden, auch nicht mit dem steigenden Wohlstand weniger und der gleichzeitigen dramatischen Zunahme der Zahl von Sozialhilfebedürftigen. Wer Armut bekämpfen will, muß den realen Reichtum benennen, der ja auch Macht bedeutet.
Diesem Ziel diente unsere Große Anfrage vom September 1995. Die Bundesregierung hat sich mit der Beantwortung nicht gerade beeilt. Es scheint ihr Mühe gemacht zu haben, unsere These der wachsenden Ungleichheit der Vermögensverteilung zu widerlegen. In ihrer Antwort will sie dies einmal mit der wachsenden Teilhabe der privaten Haushalte an den verschiedenen Vermögensformen belegen. Ich muß schon sagen, das ist ein bißchen dünn. Warum schlüsselt sie die privaten Haushalte nicht nach sozialer Stellung auf? Das wäre doch allemal aussagekräftiger. Daß zum Beispiel die Zahl der Sparguthaben zugenommen hat, sagt doch gar nichts über die Verteilung dieser Sparguthaben aus.
({1})
Wenn die große Zahl der Arbeitnehmerhaushalte, der Alleinerziehenden nur geringe Sparguthaben, also einen Notgroschen, die oberen Vermögensklassen dagegen große Guthaben besitzen, wäre doch gerade eine solche Aufschlüsselung zur Beurteilung der Vermögensverteilung wichtig. Doch hierzu schweigt sich die Bundesregierung aus. Sie wollen dies nicht dokumentieren. Daraus kann jeder seine Schlüsse ziehen.
Lassen Sie mich noch eine Anmerkung zum Grundvermögen machen. Sicherlich hat hier in den letzten 30 Jahren eine bessere Verteilung stattgefunden. Berücksichtigt man dabei aber die Hypothekenbelastungen und kommt damit zu einer Nettobetrachtung des Besitzes - also ohne Schulden -, dann stelle ich fest, daß sich auch beim Grundvermögen die Vermögenskonzentration verstärkt hat.
Herr Kollege Vogt, ich möchte Sie hier einmal direkt ansprechen. Sie haben zum Thema Grundvermögen und Vermögensverteilung den Blick sehr weit in die Vergangenheit gerichtet. Ich habe vorhin in
unserem Handbuch nachgesehen, seit wann Sie Mitglied des Deutschen Bundestages sind: seit 1969.
({2})
Nachdem Sie ja nun 14 Jahre Mitglied der Regierungskoalition sind, ist es doch einfach nicht mehr angebracht, nach hinten noch bis in die Zeiten der Großen Koalition zu blicken und die damalige Vermögensverteilung anzusprechen. Ich gehöre dem Bundestag seit zwei Jahren an. Ich denke, wir sollten darüber diskutieren, was Ihre Politik bewirkt hat. Wir sollten in die Zukunft blicken und für Veränderungen sorgen.
({3})
- Die Vermögensverteilung der letzten Jahre ist doch das Thema der Diskussion, die wir hier heute führen. Sie haben in Ihrer Antwort auf die von uns klar gestellten Fragen ganz schön mit Nebel geschmissen.
Die Bundesregierung behauptet auch: Die Verteilung des Privatvermögens ist in Westdeutschland in den vergangenen drei Jahrzehnten gleichmäßiger geworden. Hier scheint die Bundesregierung ihre eigenen Daten nicht gelesen zu haben. Denn bei der Darstellung der Entwicklung des Geldvermögens und des Einkommens von selbständigen Haushalten und Arbeiterhaushalten zwischen 1980 und 1993 kommt sie nicht umhin, einzuräumen, daß sich die Vermögenseinkommen der Arbeiterhaushalte nur uni 113 Prozent, die der Selbständigenhaushalte dagegen um 152 Prozent erhöht haben.
Die Bundesregierung bestätigt noch einmal die großen Vermögen von Privathaushalten. In ganz Deutschland gibt es rund 1 Million Vermögensmillionäre. Bei der Berechnung dieses Besitzes ist das Gebrauchsvermögen, zum Beispiel Autos oder das Betriebsvermögen, noch nicht einmal berücksichtigt. Für Arbeitnehmerinnen und Arbeitnehmer, die ihre Lohnsteuer brav zahlen, ist es meines Erachtens auch wichtig, zu wissen, daß die Vermögensteuerstatistik in 1989 von den Vermögensmillionären nur rund 120 000 Steuerpflichtige erfaßt hatte. Das waren also diejenigen, die Steuern bezahlt haben.
Es ist schlicht ein Skandal, daß Sie mit Ihrer Mehrheit beschlossen haben, die Vermögensteuer abzuschaffen.
({4})
Diese großen Vermögen sind doch in Kapitalanlagen investiert und haben eine durchschnittliche Rendite von zirka 6 Prozent. Da ist doch eine Vermögensteuer von einem halben Prozent zumutbar. Hohe Vermögen erzielen ja in der Regel eine noch höhere Rendite.
Ich will auch noch einmal feststellen, daß in der Antwort der Bundesregierung auf unsere Große Anfrage die großen Lücken in der Vermögensstatistik bestätigt werden. Mir drängt sich der Eindruck auf: Der große Reichtum weniger und die krasse Ungerechtigkeit sollen besser nicht dokumentiert werden. Warum sind zum Beispiel Haushalte mit einem Monatseinkommen von mehr als 25 000 DM gar nicht in der Einkommens- und Verbrauchsstichprobe enthalten? Denn damit wäre doch die ungleiche Vermögensbildung von vornherein systematisch belegt. Das aber wollen Sie nicht.
Ich beziehe mich in dieser Hinsicht auf das Deutsche Institut für Wirtschaftsforschung. Auch dieses kommt zu der Auffassung, daß die Einkommens- und Verbrauchsstichproben ein falsches Bild darüber geben, wie die Vermögensverteilung in unserem Land wirklich ist.
Das Deutsche Institut für Wirtschaftsforschung stellt 1996 in einem Wochenbericht zur Vermögensverteilung in der Bundesrepublik fest, daß 8,93 Prozent der Haushalte ein Gesamtvermögen von 500 000 DM und mehr besitzen. Das macht zusammen etwa 44,76 Prozent des Anteils am Gesamtvermögen aller privaten Haushalte aus. Weniger als 10 Prozent der privaten Haushalte besitzen also fast die Hälfte des Gesamtvermögens.
Ich stelle noch einmal fest, daß Sie von der Koalition die Vermögensteuer abgeschafft haben und daß Sie von der Koalition im Rahmen der geplanten Steuerreform Spitzenverdiener entlasten und gleichzeitig die Nacht-, Sonn- und Feiertagszuschläge für Arbeitnehmer besteuern wollen. Ich stelle fest, daß Sie von der Koalition das Rentenniveau absenken und Kranke mit höheren Zuzahlungen belasten wollen.
Frau Kollegin Professor Frick, Sie hatten vorhin gesagt: Das, was die SPD vorschlägt, geht nicht auf. Ich denke, es geht auf. Das bedeutet allerdings, daß man Ihre Klientel nicht verschont, sondern sich an gesamtgesellschaftlichen Aufgaben beteiligen läßt.
({5})
Wenn Sie sagen, es geht nicht auf, dann bedeutet das, daß Sie Ihre Klientel weiter schonen wollen.
({6})
Ich sage auch noch einmal: Sie von der Koalition bestrafen mit dem sogenannten ArbeitsförderungsReformgesetz Arbeitslose und wollen keine aktive Arbeitsmarktpolitik mehr betreiben. Sie schonen die Vermögenden. Sie haben die Umverteilung von unten nach oben betrieben. Machen Sie endlich Schluß damit. Verschließen Sie nicht länger die Augen vor den Folgen Ihrer Politik. Sorgen Sie dafür, daß die Arbeitnehmer stärker an den Dingen beteiligt werden, die sie letztendlich mit erarbeitet haben!
Ich danke für die Aufmerksamkeit.
({7})",23,https://dip21.bundestag.de/dip21/btp/13/13163.pdf,Member of Parliament,NA,1997-03-13T00:00:00.000000,8271,1,8270
159470,182,5,"",Ertl,11000493,"Herr Staatssekretär, stimmen Sie mir zu, daß trotz einer sicherlich unterschiedlichen Betrachtungsweise von der Steuersystematik her der deutsche Kraftwagenbenutzer, wenn er ins Ausland fährt und ausländische Autobahnen benutzt, in zweifacher Form zu Steuern herangezogen wird, nämlich erstens zur Kraftfahrzeugsteuer in Deutschland und zweitens in Form einer Autobahnsteuer im Ausland, und daß das eine einseitige Benachteiligung des deutschen Kraftfahrzeugbesitzers ist?",13,https://dip21.bundestag.de/dip21/btp/05/05182.pdf,Member of Parliament,NA,1968-06-25T00:00:00.000000,473,1,472
669406,146,15,Michael,Fuchs,11003531,"Frau Kollegin, ist Ihnen entgangen, dass das Gesetz",4,https://dip21.bundestag.de/dip21/btp/15/15146.pdf,Member of Parliament,NA,2004-12-03T00:00:00.000000,442,1,51
669406,146,15,Michael,Fuchs,11003531,"zur Ausbildungsförderung, welches eine Ausbildungsplatzabgabe vorsieht, nur ruht und dass es in diesem Hohen Haus von heute auf morgen mit Kanzlermehrheit beschlossen werden kann, sodass es immer noch als
Damoklesschwert über der Wirtschaft hängt?",4,https://dip21.bundestag.de/dip21/btp/15/15146.pdf,Member of Parliament,NA,2004-12-03T00:00:00.000000,442,2,247
669406,146,15,Michael,Fuchs,11003531,({0}),4,https://dip21.bundestag.de/dip21/btp/15/15146.pdf,Member of Parliament,NA,2004-12-03T00:00:00.000000,442,3,5
669406,146,15,Michael,Fuchs,11003531,"Das ist Ihnen wahrscheinlich entgangen. Ist Ihnen nicht
bekannt, dass sich das Gesetz noch im parlamentarischen Verfahren befindet?",4,https://dip21.bundestag.de/dip21/btp/15/15146.pdf,Member of Parliament,NA,2004-12-03T00:00:00.000000,442,4,131
166421,216,5,"",scheel,11001949,"Wir kommen zur Beantwortung der Frage 67 des Abgeordneten Schmitt-Vockenhausen:
Zu welchem Ergebnis haben die Bemühungen der Bundesregierung geführt, zur Entlastung des Sammellagers für Ausländer in Zirndorf bei Nürnberg ein weiteres Ausländerlager in einem anderen Bundesland einzurichten?
Die Frage wird von dem Abgeordneten Zebisch übernommen. - Bitte sehr, Herr Staatssekretär Köppler!
Köppler, Parlamentarischer Staatssekretär beim Bundesminister des Innern: Herr Kollege, das Land Bayern hat sich seit längerer Zeit darum bemüht, das Bundesministerium des Innern zur Errichtung eines Lagers für Ausländer, die nach überseeischen Ländern auswandern wollen, in einem anderen Land als Bayern zu veranlassen. Das Bundesministerium des Innern mußte darauf hinweisen, daß es für die Errichtung eines Lagers zur Unterbringung ausländischer Auswanderungsbewerber nach dem Gesetz keine Kompetenz besitzt. Dies ist vielmehr Sache der Länder. Da durch die Zusammenfassung von ausländischen Auswanderungsbewerbern an einer Stelle das Auswanderungsverfahren beschleunigt werden könnte, wäre eine entsprechende Initiative von seiten der Länder durchaus zu begrüßen. Das bayerische Staatsministerium des Innern hat sich inzwischen wegen der Errichtung eines Auswandererlagers an das Land Nordrhein-Westfalen gewandt.
Die eigene Zuständigkeit des Bundesministeriums des Innern beschränkt sich demgegenüber darauf, im Benehmen mit der jeweils zuständigen Landes11702",,https://dip21.bundestag.de/dip21/btp/05/05216.pdf,Presidium of Parliament,vizepräsident,1969-02-13T00:00:00.000000,2939,1,1455
166421,216,5,"",scheel,11001949,"Parlamentarischer Staatssekretär Köppler
regierung Sammellager für die Unterbringung solcher Ausländer zu bestimmen, die Asylanträge gestellt haben und deren Anwesenheit am Sitz des Bundesamtes für die Anerkennung ausländischer Flüchtlinge zur sachgerechten Durchführung ihres Anerkennungsverfahrens erforderlich ist. Zur Zeit besteht nur ein Lager dieser Art. Es ist das unter der bayerischen Verwaltung stehende Sammellager in Zirndorf. Seine Kapazität reicht aus, den in normalen Zeiten üblichen Zufluß an ausländischen Asylbewerbern aufzunehmen. Die Zahl der im Laufe der tschechoslowakischen Krise in das Bundesgebiet gekommenen tschechoslowakischen Asylbewerbern überstieg indessen die Aufnahmefähigkeit des Lagers Zirndorf bei weitem, so daß es erforderlich war, zu ihrer Unterbringung die Hilfe anderer Bundesländer in Anspruch zu nehmen. Dank der Hilfsbereitschaft zahlreicher öffentlicher und privater Stellen konnte eine große Menge zusätzlicher Unterkünfte verfügbar gemacht werden, so daß es unter den zu uns gekommenen tschechoslowakischen Staatsangehörigen keine Obdachlosigkeit gegeben hat.
Das bayerische Staatsministerium für Arbeit und soziale Fürsorge ist jetzt jedoch mit dem Vorschlag an das Bundesministerium des Innern herangetreten, zur Vorsorge für künftige Krisensituationen ein weiteres Sammellager in einem anderen Bundesland zu errichten, damit stets eine angemessene Kapazitätsreserve verfügbar sei. Diesen Vorschlag wird die Bundesregierung prüfen.",,https://dip21.bundestag.de/dip21/btp/05/05216.pdf,Presidium of Parliament,vizepräsident,1969-02-13T00:00:00.000000,2939,2,1480
591509,24,14,Martin,Mayer,11001448,"Ist
der Bundesregierung auch bekannt, daß in diesen Medienanstalten damit ein enormer bürokratischer Aufwand
entsteht, der kreative Kräfte daran hindert, sich ihrer
eigentlichen Aufgabe bei den Medien zu widmen?",4,https://dip21.bundestag.de/dip21/btp/14/14024.pdf,Member of Parliament,NA,1999-03-03T00:00:00.000000,213,1,211
1026505,105,19,Thomas,Heilmann,11004741,"Das ist eine hübsche Verdrehung der Tatsachen. Erstens. Wer nicht deutsch spricht, ist deswegen ja kein Analphabet. Was ist das denn für eine Logik?",4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,1,148
1026505,105,19,Thomas,Heilmann,11004741,({0}),4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,2,5
1026505,105,19,Thomas,Heilmann,11004741,"Zweitens. Wenn Sie sich die Statistiken der Bundesagentur für Arbeit anschauen, dann werden Sie feststellen: Es ist uns gelungen, bereits weit mehr als 20 Prozent der Flüchtlinge in sozialversicherungspflichtige Jobs in Deutschland zu vermitteln.",4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,3,246
1026505,105,19,Thomas,Heilmann,11004741,({1}),4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,4,5
1026505,105,19,Thomas,Heilmann,11004741,"Deswegen kann das, so wie es da steht, gar nicht stimmen. Die Deutsche Welle scheint irgendjemanden zitiert zu haben, den ich nicht kenne und den Sie jetzt auch nicht benannt haben. Insofern kann ich dazu nichts sagen.",4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,5,218
1026505,105,19,Thomas,Heilmann,11004741,"Aber die Behauptung, die Mehrheit der Flüchtlinge seien Analphabeten, ist nach Ihrem eigenen Beleg falsch. Schon gar nicht sind die Mehrheit der Flüchtlinge Messerstecher. Es ist wirklich unerhört, dass Sie Deutschland so verhetzen wollen. Die Folgen sieht man ja.",4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,6,264
1026505,105,19,Thomas,Heilmann,11004741,({2}),4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,7,5
1026505,105,19,Thomas,Heilmann,11004741,"Ich würde allerdings auch gerne noch etwas zu der Kritik der Linken an der Bedarfsstufe 2 sagen. Dass Sie die falsch finden, ist ja in Ordnung. Aber dass Sie dafür gleich die Menschenwürde als Argument nennen, ist doch ziemlicher Blödsinn. Ich will Ihnen sagen: Ich komme nicht aus einer reichen Familie. Ich habe in einem staatlichen Studentenwohnheim gewohnt, bei dem ich mir die Mitstudenten auch nicht aussuchen konnte; aber selbstverständlich haben wir zusammen eingekauft. Wir waren auch nicht zwangsverpartnert; ich habe das nie als Zwangspartnerschaft empfunden. Aber natürlich kann man so Geld sparen, und das haben wir getan.",4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,8,635
1026505,105,19,Thomas,Heilmann,11004741,({3}),4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,9,5
1026505,105,19,Thomas,Heilmann,11004741,"Deswegen ist Ihre Annahme, dass man in einer Sammelunterkunft niemanden finden kann, mit dem man zusammen Geld sparen kann, aus meiner Sicht vollständiger Unsinn.",4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,10,162
1026505,105,19,Thomas,Heilmann,11004741,({4}),4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,11,5
1026505,105,19,Thomas,Heilmann,11004741,"Sie können ja dagegen sein; aber ich finde die Regelung sehr sachnah. Ich kann Ihnen sagen, dass ich in meiner Tätigkeit für eine Hilfsorganisation, für die ich seit 15 Jahren arbeite, auch international viele Flüchtlingsunterkünfte gesehen habe. Auch da ist es üblich, dass die Menschen sich gegenseitig helfen, auch indem sie gemeinsam Dinge einkaufen. Insofern finde ich das nicht lebensfremd. Das Wort „lebensfremd“ würde ich ja noch akzeptieren, aber nicht, dass es gleich um die Menschenwürde geht. Ich finde, Sie übertreiben ein bisschen und sorgen damit leider nicht für den Zusammenhalt in unserer Bevölkerung.",4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,12,619
1026505,105,19,Thomas,Heilmann,11004741,({5}),4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,13,5
1026505,105,19,Thomas,Heilmann,11004741,"Abschließend kann ich sagen: Ich finde, diese Koalition sorgt sehr wohl für den Zusammenhalt in der Bevölkerung, und zwar gerade durch das Gesetzespaket, das wir heute hier behandeln.",4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,14,183
1026505,105,19,Thomas,Heilmann,11004741,Vielen Dank.,4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,15,12
1026505,105,19,Thomas,Heilmann,11004741,({6}),4,https://dip21.bundestag.de/dip21/btp/19/19105.pdf,Member of Parliament,NA,2019-06-07T00:00:00.000000,2554,16,5
16838,185,1,"",Pannenbecker,11001674,"Herr Präsident! Meine Damen und Herren! Ich möchte namens meiner politischen Freunde der Föderalistischen Union folgendes zu dem vorgelegten Gesetzentwurf sagen: der Gesetzentwurf hat bei den Beteiligten vielfach Enttäuschung, zum Teil tiefgreifende Enttäuschung hervorgerufen. Auch die Organisationen, die die Beteiligten vertreten, haben dieser Enttäuschung in ihren Zeitschriften Ausdruck gegeben. Es wird im Ausschuß zu prüfen sein, inwieweit den Wünschen der Beteiligten Rechnung getragen werden kann. Ich möchte mich bei der ersten Beratung darauf beschränken - das ergibt sich schon zwangsläufig aus der 'Kürze der mir zur Verfügung stehenden Redezeit -, einige wenige Punkte der Gesetzesvorlage herauszugreifen.
Beamtenrechtlich wichtig ist da zunächst der § 75, der sogenannte „Trottelparagraph"". Die Regierung scheint sich hier die Sache doch etwas leicht gemacht zu haben. Im Abs. 1 des § 75 wird zunächst die oberste Dienstbehörde als entscheidend angesetzt. In Abs. 3 ist dann die Rede davon, daß 'in zwei Fällen auch andere Behörden die Entscheidung treffen können, ob der Beamte seine Dienstpflichten usw. vernachlässigt. Mir scheint, daß hier eine andere Regelung unter allen Umständen erforderlich ist. Zunächst ist es notwendig
- darauf hat auch der Herr Bundesinnenminister hingewiesen -, einmal festzustellen, daß es sich um eine schuldhafte Vernachlässigung der Dienstpflichten handelt. Diese Feststellung müßte meines Erachtens im Wege des förmlichen Dienststrafverfahrens getroffen werden und nicht durch einen einfachen Verwaltungsakt.
Bei § 87 gefällt uns nicht, daß die Personalakten künftig nur insoweit eingesehen werden können, als es sich nicht um dienstliche Urteile über die Person des Beamten, seine Kenntnisse oder Leistungen handelt. Ich glaube, hier ist so ein bißchen nazistische Schlacke hängengeblieben.
Das Verbot des Beamtenstreiks wird von uns gebilligt.
In finanzieller Hinsicht gestatten Sie mir folgenden Hinweis. Die Angehörigen der höheren Lauf({0})
bahn erreichen nicht immer das Höchstgehalt und sind infolgedessen bei der Zurruhesetzung finanziell benachteiligt. Es wird zu prüfen sein, ob hier nicht wenigstens eine teilweise Anrechnung der Studienzeit in Frage kommt.
Staatsbürgerlich gesehen würden wir uns entschieden dagegen wehren, daß der Beamte nicht als aktiver Anhänger einer politischen Partei hervortreten darf. Der Herr Innenminister hat darauf hingewiesen, daß diese Bestimmung dank der Anregung des Bundesrats gefallen ist. Soweit ich den Herrn Innenminister eben verstanden habe, hat er gesagt, der Bundesrat sei der Meinung, das gehe zu weit oder sei zu hart. Wir sind der Meinung, meine Damen und Herren, daß es sich hier um eine Beschränkung der staatsbürgerlichen Rechte der Beamten gehandelt hätte.
({1})
Das wäre ein Verstoß gegen die hergebrachten Grundsätze des Beamtenrechts gewesen. Auch der Beamtenschaft ist die Freiheit der politischen Gesinnung gewährleistet. Dann aber muß sich der Beamte auch entsprechend betätigen können. Ich glaube, die Regierung hat hier die Vorschriften einer gewesenen Militärregierung etwas eilfertig kopiert.
Ich verzichte, wie ich schon eingangs sagte, darauf, weitere Einzelheiten vorzutragen, z. B. hinsichtlich des Verbots der Sprungbeförderung. Dieses Verbot, meine Damen und Herren, steht im Gegensatz zum Leistungsprinzip. Ich verzichte darauf, vom Festhalten an der Altersgrenze von 65 Jahren zu sprechen, von der Frage der Vorbildung und anderen Dingen mehr.
Meine Damen und Herren, man wird, wie gesagt, D im Beamtenrechtsausschuß sich eingehend mit all diesen Dingen noch befassen müssen, und ich darf, da ich zufällig als erster Redner spreche, die Überweisung an den Beamtenrechtsausschuß beantragen.
({2})",14,https://dip21.bundestag.de/dip21/btp/01/01185.pdf,Member of Parliament,NA,1952-01-16T00:00:00.000000,3727,1,3726
782550,214,17,Nicole,Gohlke,11004041,Herr Präsident! Kolleginnen und Kollegen! Jedes Jahr,6,https://dip21.bundestag.de/dip21/btp/17/17214.pdf,Member of Parliament,NA,2012-12-13T00:00:00.000000,8085,1,52
782550,214,17,Nicole,Gohlke,11004041,"werden Tausende von jungen Menschen davon abgehalten, zu studieren, und schuld daran sind vor allem zwei
Punkte. Erstens: die Zulassungs- und Zugangsbeschränkungen, die nur existieren, weil es nicht genug Studienplätze gibt. Zweitens: Junge Menschen können sich ein
Studium nicht leisten, weil die Kosten, die damit verbunden sind, zu hoch sind. Sie haben Angst, sich zu verschulden.",6,https://dip21.bundestag.de/dip21/btp/17/17214.pdf,Member of Parliament,NA,2012-12-13T00:00:00.000000,8085,2,383
782550,214,17,Nicole,Gohlke,11004041,"Das ist ein unhaltbarer Zustand. Dass diese Regierung, die dafür mitverantwortlich ist, auch noch Worte
wie „Bildungsrepublik“ in den Mund nimmt, ist einfach
nur frech.",6,https://dip21.bundestag.de/dip21/btp/17/17214.pdf,Member of Parliament,NA,2012-12-13T00:00:00.000000,8085,3,168
782550,214,17,Nicole,Gohlke,11004041,({0}),6,https://dip21.bundestag.de/dip21/btp/17/17214.pdf,Member of Parliament,NA,2012-12-13T00:00:00.000000,8085,4,5
782550,214,17,Nicole,Gohlke,11004041,"Die Linke will, dass dieser Zustand endlich überwunden wird. Die Regelung des Hochschulzugangs, also die
Frage „Wer kommt wie an eine Hochschule?“, und die
Studienfinanzierung, also die Frage „Wie finanziert man
sich ein Studium?“, sind die zentralen Stellschrauben,
über die die unsägliche Aussortiererei an der Hochschule
beendet werden kann. Deshalb fordern wir in diesem Bereich eine Regelung auf Bundesebene, die allen jungen
Menschen ein Studium ermöglicht und nicht, wie
Schwarz-Gelb das tut, den Zugang erschwert.",6,https://dip21.bundestag.de/dip21/btp/17/17214.pdf,Member of Parliament,NA,2012-12-13T00:00:00.000000,8085,5,521
782550,214,17,Nicole,Gohlke,11004041,({1}),6,https://dip21.bundestag.de/dip21/btp/17/17214.pdf,Member of Parliament,NA,2012-12-13T00:00:00.000000,8085,6,5
