id,session,electoralTerm,firstName,lastName,politicianId,speechContent,factionId,documentUrl,positionShort,positionLong,date,speech_length,paragraph_number,paragraph_length,word_count,sentiment_class,sentiment_probabilities
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,({2}),,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,10,5,1,negative,"[[""positive"", 0.016644759103655815], [""negative"", 0.9818620085716248], [""neutral"", 0.0014932043850421906]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,"Für die Kommission wird es nun darauf ankommen, die Arbeitsmarktpolitik und die Daseinsvorsorge miteinander zu verknüpfen. Wir müssen erreichen, dass es zu unterstützenden Interventionen in den Familien kommt, die von dieser Verfestigung der Langzeitarbeitslosigkeit betroffen sind. Da müssen unterschiedliche Rechtssysteme zusammengebracht werden. So etwas kann, glaube ich, nur in einer solchen Kommission gelingen.",,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,11,417,53,neutral,"[[""positive"", 6.617422332055867e-05], [""negative"", 0.00011798833293141797], [""neutral"", 0.9998158812522888]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,({3}),,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,12,5,1,positive,"[[""positive"", 0.9225673675537109], [""negative"", 0.07559937983751297], [""neutral"", 0.001833272399380803]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,"Der letzte konkrete Punkt, den ich ansprechen möchte, betrifft das Thema Bildungspolitik. Gerade hat sich hier ein Abgeordneter der FDP zu unterschiedlichen Ergebnissen bei der Bildung geäußert. Ich will ihn gerne ein bisschen an die Wirklichkeit heranführen.",,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,13,259,37,neutral,"[[""positive"", 0.006833587773144245], [""negative"", 0.017183244228363037], [""neutral"", 0.975983202457428]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,({4}),,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,14,5,1,positive,"[[""positive"", 0.974449872970581], [""negative"", 0.025340234860777855], [""neutral"", 0.0002099598932545632]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,"Gerade in Großstädten erleben wir, dass sich die soziale Ausgangslage bei vielen Kindern deutlich verschärft hat. Es gibt Kindergartengruppen und Schulklassen, in denen der Anteil von Kindern mit nichtdeutscher Muttersprache bei weit über 50 Prozent liegt. Das bedeutet, dass hier eine ungleich größere Kraftanstrengung nötig ist, mehr sozialpädagogischer Förderbedarf, mehr Sprachförderung und vieles andere auch. Das, meine Damen und Herren, ist eine nationale Daueraufgabe von Bund, Ländern und Kommunen.",,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,15,507,68,neutral,"[[""positive"", 0.0005501887062564492], [""negative"", 0.00043804856250062585], [""neutral"", 0.999011754989624]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,({5}),,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,16,5,1,positive,"[[""positive"", 0.9676475524902344], [""negative"", 0.0319787971675396], [""neutral"", 0.00037362691364251077]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,"Es ist gut, dass wir das Gute-Kita-Gesetz haben. Aber dafür brauchen wir auch den Ausbau der Ganztagsschule mit der Förderung durch den Bund.",,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,17,141,23,neutral,"[[""positive"", 0.022362560033798218], [""negative"", 0.010006407275795937], [""neutral"", 0.9676309823989868]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,"Meine sehr verehrten Damen und Herren, die Handlungsspielräume vor Ort sind weiter zu stärken; das muss das Ziel dieser Kommission sein. Der Solidarpakt für den Osten läuft aus, die Schuldenbremse wird greifen, eine neue Phase der EU-Förderpolitik steht bevor. All das muss genutzt werden. Diese Kommission kann eine Chance sein. Lassen Sie uns das gemeinsam auf allen Ebenen angehen und nutzen.",,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,18,395,61,neutral,"[[""positive"", 0.0038516006898134947], [""negative"", 0.007234366610646248], [""neutral"", 0.9889140725135803]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,Vielen Dank für Ihre Aufmerksamkeit.,,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,19,36,5,positive,"[[""positive"", 0.9964874982833862], [""negative"", 0.0014208254870027304], [""neutral"", 0.0020916725043207407]]"
1014536,60,19,"Carsten Sieling,",Bürgermeister,-1,({6}),,https://dip21.bundestag.de/dip21/btp/19/19060.pdf,Not found,NA,2018-11-07T00:00:00.000000,4839,20,5,1,positive,"[[""positive"", 0.9562799334526062], [""negative"", 0.0422385111451149], [""neutral"", 0.001481459941715002]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Weltweit können Millionen von Menschen mit Behinderungen wegen unzureichender Einrichtungen
nicht oder nur eingeschränkt an öffentlichen Veranstaltungen teilnehmen. Das betrifft nicht nur Menschen, die in ihrer Bewegung eingeschränkt sind, sondern auch Menschen, die nicht hören, sehen oder
sprechen können oder die in ihren kognitiven Fähigkeiten eingeschränkt sind. In Europa sind das 80 Millionen und weltweit - so wird geschätzt - 600 Millionen bis 900 Millionen Menschen. Das sind weltweit
nahezu 10 Prozent der Bevölkerung.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,1,529,71,neutral,"[[""positive"", 5.7204097174690105e-06], [""negative"", 6.523854153783759e-06], [""neutral"", 0.9999877214431763]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Dabei ist Barrierefreiheit nicht nur für Menschen
mit Behinderungen Grundlage für einen stressfreien
Urlaub, sondern sie kommt allen Menschen zugute.
Besonders Eltern mit Kleinkindern, Unfallgeschädigte
oder Senioren profitieren von barrierefreien Angeboten.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,2,258,27,neutral,"[[""positive"", 6.504978955490515e-06], [""negative"", 7.950897270347923e-06], [""neutral"", 0.9999855756759644]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Die Teilnahme an Großveranstaltungen, wie Messen, Ausstellungen oder Konzerten, ist für Menschen
mit Behinderungen wegen ihrer eingeschränkten motorischen, sensorischen und kognitiven Fähigkeiten
häufig nicht realisierbar. Ein gelungenes Beispiel für
eine barrierefreie Großveranstaltung war die Bundesgartenschau 2009 in Schwerin. In Vorbereitung dieser
BUGA wurde eine Kooperationsvereinbarung zwischen der BUGA 2009 Schwerin GmbH und dem Haus
der Begegnung Schwerin e.V. mit dem Ziel abgeschlossen, die Veranstaltung umfassend barrierefrei zu
gestalten. Den Belangen von Menschen mit Behinderungen im umfassenden Sinne - Seh-, Hör-, Mobilitätsbehinderungen unter anderem - aber auch Senioren und Familien wurde Rechnung getragen und somit
den Besuchern ein entspannter und erlebnisreicher
BUGA-Besuch gewährleistet. Ein Beispiel dafür ist,
Zu Protokoll gegebene Reden",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,3,870,101,neutral,"[[""positive"", 2.0960316760465503e-05], [""negative"", 3.436801489442587e-05], [""neutral"", 0.9999446868896484]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"dass eine Assistenz für Menschen mit Behinderungen
angeboten wurde. Die Assistenten leisteten Hilfestellung bei der Anreise der Busse auf den Parkplatz, sie
begleiteten behinderte Menschen zum Infostand, sie
gaben eine Einweisung, und sie halfen bei der Ausgabe
der Hilfsmittel für Menschen mit Hör-, Seh- und Mobilitätsbehinderungen. Auch leisteten die Assistenten unterstützende Begleitung während der Gästeführungen
und dienten als sehende Begleitung.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,4,454,55,neutral,"[[""positive"", 0.0002847875584848225], [""negative"", 0.0005752359284088016], [""neutral"", 0.9991399049758911]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Die BUGA Schwerin bot darüber hinaus blindengerechte Führungen und Tourguidesysteme für hörgeschädigte Menschen an. Für mobilitätseingeschränkte
Besucher wurden kostenlos Rollstühle und E-Scooter
zur Verfügung gestellt. Auch Führungen in Gebärdensprache wurden angeboten. Also eine breite Palette
von unterstützenden Maßnahmen für Menschen mit
Handicaps, die von den betroffenen BUGA-Besuchern
gerne in Anspruch genommen wurden. Diese guten Ergebnisse und Erfahrungen müssen wir verallgemeinern. Darauf zielt der Antrag meiner Fraktion ab.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,5,539,62,neutral,"[[""positive"", 1.7322785424767062e-05], [""negative"", 2.0064009731868282e-05], [""neutral"", 0.999962568283081]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Aufgrund der demografischen Entwicklung wird
sich das Nachfragepotenzial des barrierefreien Tourismus verbunden mit der zunehmenden Reisefreudigkeit
der Senioren in den nächsten Jahren und Jahrzehnten
beträchtlich erhöhen. Deshalb wird die Bedeutung der
barrierefreien Tourismusangebote deutlich steigen;
die Erwartungen an diese Angebote wachsen.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,6,347,36,neutral,"[[""positive"", 4.940972758049611e-06], [""negative"", 4.023837846034439e-06], [""neutral"", 0.9999910593032837]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Eine gute Vorbereitung und Planung sind bei Großveranstaltungen der Schlüssel zum Erfolg. Denn mit einem
beschwerlichen Anfang für behinderte Besucherinnen
und Besucher oder Teilnehmerinnen und Teilnehmer
kann jede - ansonsten noch so gut organisierte - Veranstaltung zum Problemfall für behinderte Menschen
werden. Oft sind es nur Kleinigkeiten, die für die Betroffenen große Erschwernisse darstellen, jedoch mit
geringem Aufwand hätten vermieden werden können.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,7,462,57,neutral,"[[""positive"", 4.0341983549296856e-05], [""negative"", 6.0260103055043146e-05], [""neutral"", 0.9998993873596191]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Veranstaltern fällt es nicht immer leicht, einen Veranstaltungsort aus der Perspektive eines Menschen mit
Behinderung zu betrachten und zu erkennen, dass unterschiedliche „Stolpersteine“ auf dem Weg zu einer
erfolgreichen Veranstaltung liegen können. Deshalb ist
es wichtig, dass bereits im Ausschreibungsverfahren für
die Organisation einer Großveranstaltung das Kriterium Barrierefreiheit enthalten ist. Barrierefreiheit bedeutet nicht nur, dass Menschen mit Einschränkungen
ihrer motorischen, sensorischen und kognitiven Fähigkeiten ohne Probleme auf das Veranstaltungsgelände
gelangen, sondern sich dort auch frei bewegen können.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,8,633,71,neutral,"[[""positive"", 7.389409438474104e-05], [""negative"", 6.827409379184246e-05], [""neutral"", 0.9998577833175659]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Im Sinne der in ihrer Mobilität eingeschränkten
Menschen und der Menschen mit Einschränkungen ihrer sensorischen oder kognitiven Fähigkeiten wäre es,
wenn alle Veranstalter von positiven Beispielen einer
barrierefreien Großveranstaltung profitieren könnten.
Dazu ist es notwendig, dass die Erfahrungen aus solchen Veranstaltungen in einer Studie zusammengetragen werden, um daraus in Zusammenarbeit mit den zuständigen Behörden in den Ländern, den Kommunen
und den Akteuren einheitliche nationale Kriterien für
jeden Veranstaltungstyp entwickeln zu können.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,9,556,65,neutral,"[[""positive"", 5.458019131765468e-06], [""negative"", 4.352512405603193e-06], [""neutral"", 0.9999902248382568]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Um eine barrierefreie Großveranstaltung genießen
zu können, ist natürlich auch die barrierefreie Anreise
ein wichtiger Punkt. Deshalb fordern wir die Bundesregierung unter Mitwirkung der Landesbehörden und
der Interessenvertretungen der Menschen mit Behinderungen auf, sich dafür einzusetzen, dass Fahrgast- und
Tarifinformationen barrierefrei für Menschen mit Sehund Hörbeeinträchtigungen gestaltet, in Leichter
Sprache formuliert und unter weitgehender Verwendung von Piktogrammen dargestellt werden. Die
Bundesregierung soll gemeinsam mit der Deutschen
Bahn AG und den Landesregierungen mittelfristig ausreichend finanzielle Mittel zur Verfügung stellen,
damit alle Bahnhöfe bis 2020 barrierefrei umgebaut
werden können. Die im Personenbeförderungsgesetz
verankerte Barrierefreiheit im Fernlinienbusverkehr
ab 2016 für neue bzw. Ende 2019 für alle Busse muss
gewährleistet werden. Es muss ein Verschlechterungsverbot für die barrierefreie Gestaltung beim Bau von
Flugzeugen und die Ausstattungen von Bussen gelten.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,10,1017,112,neutral,"[[""positive"", 0.0020724190399050713], [""negative"", 0.0106276273727417], [""neutral"", 0.9872999787330627]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Die Bundesregierung hat mit dem Projekt „Tourismus für Alle“ einen Kriterienkatalog vorgelegt, der
nun in der Praxis angewendet werden und der auch für
die Vergabe von öffentlichen Mitteln angewendet werden muss.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,11,212,29,neutral,"[[""positive"", 3.8847965697641484e-06], [""negative"", 4.833863386011217e-06], [""neutral"", 0.9999912977218628]]"
791273,244,17,Hans-Joachim,Hacker,11000771,"Wir benötigen eine Dokumentation über den Ostzustand von barrierefreien Veranstaltungen, damit jeder
Veranstalter von den Erfahrungen erfolgreich durchgeführter barrierefreier Großveranstaltungen profitieren kann.",23,https://dip21.bundestag.de/dip21/btp/17/17244.pdf,Member of Parliament,NA,2013-06-07T00:00:00.000000,6116,12,213,21,neutral,"[[""positive"", 3.873574769386323e-06], [""negative"", 5.206750756769907e-06], [""neutral"", 0.9999909400939941]]"
76598,164,3,"",Könen,11001156,"Herr Staatssekretär, Sie sprachen von einer geringen Ermäßigung. Wenn ich den Reingewinn und die Zollsumme vergleiche, komme ich zu dem Ergebnis, daß der Verkaufspreis im Verhältnis zum Reingewinn, der dem Indischen Kinderhilfswerk zugeführt werden sollte, so niedrig gehalten war, daß die Käufer diejenigen gewesen wären, die davon, ich will einmal sagen, den Profit gehabt hätten.",23,https://dip21.bundestag.de/dip21/btp/03/03164.pdf,Member of Parliament,NA,1961-06-29T00:00:00.000000,383,1,382,55,neutral,"[[""positive"", 0.00023854998289607465], [""negative"", 0.0007201967528089881], [""neutral"", 0.9990412592887878]]"
578179,207,13,Burkhard,Hirsch,11000908,"Herr Minister Clement, Sie haben die Möglichkeit, nach der Geschäftsordnung drei Minuten und nach der Verfassung unbegrenzt zu reden, aber das hat dann Folgen.
Bitte, Sie haben das Wort.
Minister Wolfgang Clement ({0}): Herr Präsident! Meine Damen und Herren! Ich bin für diese Möglichkeit sehr dankbar. Ich habe meines Erachtens keinen Satz zu Lasten Bayerns gesagt. Bayern ist objektiv selbstverständlich in einer besseren Lage als Nordrhein-Westfalen. Dort gibt es eine ganz andere wirtschaftsstrukturelle Entwicklung. In einzelnen bayerischen Regionen ist das natürlich sehr unterschiedlich.",,https://dip21.bundestag.de/dip21/btp/13/13207.pdf,Presidium of Parliament,vizepräsident,1997-11-27T00:00:00.000000,3055,1,595,81,neutral,"[[""positive"", 0.005585774779319763], [""negative"", 0.010831565596163273], [""neutral"", 0.9835826754570007]]"
578179,207,13,Burkhard,Hirsch,11000908,"Minister Wolfgang Clement ({1}) Machen Sie sich die Mühe und schauen Sie sich einmal Ostwestfalen, den Hochsauerlandkreis oder andere Regionen - Herr Schauerte kennt das genau - an. Vergleichen Sie die mit Baden-Württemberg, sie sind absolut deckungsgleich. Natürlich hat Nordrhein-Westfalen durch das Ruhrgebiet mit Kohle und Stahl gewaltige Probleme, die zur Zeit mit den bayerischen völlig unvergleichbar sind. Wir sind dabei, diese Probleme aufzuarbeiten. Wir werden dann eine Phase erreichen, in der wir vermutlich auch auf dem Sektor des Arbeitsmarktes absolut konkurrenzfähig mit Bayern sind. Ich kann jetzt nicht jede Zahl nachvollziehen, die Sie, Kollege Schauerte, genannt haben. Ich will Ihre Kurzintervention aber klar beantworten. Ich weiß nicht, welche Statistik Sie haben. Wir können unsere Daten gern miteinander vergleichen. Mein Kenntnisstand über die Selbständigenquote, und zwar über den Saldo der Selbständigen - Gründungen minus Insolvenzen -, besagt, daß Nordrhein-Westfalen das einzige Land ist, das im Jahre 1996 einen positiven Saldo von rund 23 000 Unternehmen aufwies. ({2}) Herr Kollege, das weise ich Ihnen gerne nach und führe es gern vor. Ihr zweiter Punkt betraf die Ausbildungsplätze. Es ist mit der Statistik immer das gleiche Problem: Einmal rechne ich pro Kopf, dann rechne ich einmal nicht pro Kopf, gleich rechne ich Ihnen vor, daß wir in Nordrhein-Westfalen die billigste politische Verwaltung haben etc. Mich interessiert, was die Zahl der Ausbildungsplätze angeht, nur eine einzige Angabe: Nordrhein-Westfalen ist das einzige Land gewesen, das ein Wachstum - ich weiß nicht mehr, in welchem Monat, ich vermute, es war August/September - im Angebot von Ausbildungsplätzen hat. Im Vergleich mit anderen Ländern ist das ein klares Plus gegenüber 1996. ({3}) - Herr Schauerte, nun regen Sie sich doch nicht auf. So ist das. Ich bin auf dieses Plus einigermaßen stolz. Das ist nämlich ein Ergebnis des Ausbildungskonsenses aller Kräfte aus Wirtschaft, Gewerkschaften und Verwaltungen, die",,https://dip21.bundestag.de/dip21/btp/13/13207.pdf,Presidium of Parliament,vizepräsident,1997-11-27T00:00:00.000000,3055,2,2457,300,neutral,"[[""positive"", 0.0038663928862661123], [""negative"", 0.0250165443867445], [""neutral"", 0.9711170196533203]]"
253196,200,7,"",Köster,11001163,"Herr Präsident! Meine Damen und Herren! Niemanden wundert es, daß das Krankenhausfinanzierungsgesetz im Bündel der Artikel des Gesetzes zur Sicherung der Haushaltsstruktur auftaucht. Unser Kollege Strauß hat es in seiner gestrigen Rede eines der schlampigsten und liederlichsten Gesetze genannt, die jemals von einer Gesetzgebungsmaschine der Bundesregierung ersonnen worden sind. Ein Beweis für die Richtigkeit dieser Behauptung ist allein in der Fülle unserer von der Koalition in den damaligen Beratungen des Ausschusses für Jugend, Familie und Gesundheit abgelehnten Änderungsanträge und deren heutigen aktuellen Bedeutung zu finden. Jedenfalls wird dieses Gesetz dem Verfasser und seinen Verteidigern als Arbeitsfeld für Reformen noch lange Jahre erhalten bleiben. ({0}) Liederlich ist dieses Gesetz, aber das läßt noch offen, ob hinter dem Gesetz wenigstens ein ehrlicher Leistungswille steht oder noch steht. Art. 34 und die Diskussion dazu im Ausschuß und in der Öffentlichkeit liefern Beweise für berechtigte Zweifel an der Redlichkeit des Bundesgesetzgebers, hier seine Leistungszusage, die er in den §§ 1 ff dokumentiert hat, zu halten. Durch die Nr. 1 des Art. 34 wird angestrebt, für gesetzliche Verpflichtungen, an denen sich der Bund bisher mit einem Drittel der tatsächlich entstandenen Aufwendungen beteiligte, für die Jahre von 1977 bis 1978 eine Obergrenze festzusetzen. Die Vertreter der Bundesregierung haben während der Beratung im Ausschuß erklärt, daß trotz dieser Plafondierung die gesetzlichen Verpflichtungen des Bundes voll erfüllt und die Länder nicht zusätzlich belastet würden. Das ist um so verwunderlicher, als dieses Gesetz zur Verbesserung der Haushaltsstruktur doch unter dem Motto angetreten ist, hier Einsparungen vorzunehmen. Die Bundesregierung sagte: bei diesem Punkte des Artikels sind keine Einsparungen zu erwarten. Die CDU/CSU hat diesen Standpunkt und die Erklärung der Bundesregierung mit großem Zweifel zur Kenntnis genommen. Es fällt uns schwer, dem zu glauben. Dazu ist noch zu bemerken, daß diese Aussage vielleicht für Verpflichtungen zur Wiederbeschaffung von kurzfristigen Anlagegütern zutreffen",4,https://dip21.bundestag.de/dip21/btp/07/07200.pdf,Member of Parliament,NA,1975-11-06T00:00:00.000000,8031,1,8030,300,neutral,"[[""positive"", 0.004389239940792322], [""negative"", 0.023434143513441086], [""neutral"", 0.9721766710281372]]"
649220,47,15,Rolf,Schwanitz,-1,"Es hat nicht nur eine Einsichtnahme in die notwendigen Unterlagen, sondern auch intensive Gespräche gegeben, übrigens gerade auch mit der Person, die seitens des
Bundeskanzleramtes an diesem Gespräch beteiligt war.",,https://dip21.bundestag.de/dip21/btp/15/15047.pdf,Guest,staatsminister beim bundeskanzler,2003-06-04T00:00:00.000000,216,1,214,29,neutral,"[[""positive"", 4.579407686833292e-06], [""negative"", 6.23054211246199e-06], [""neutral"", 0.9999891519546509]]"
715818,174,16,Christel,Happach-Kasan,11003669,Frau Präsidentin! Liebe Kolleginnen und Kollegen!,13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,1,49,6,neutral,"[[""positive"", 0.004373233299702406], [""negative"", 0.005995101761072874], [""neutral"", 0.9896316528320312]]"
715818,174,16,Christel,Happach-Kasan,11003669,"Herr Kollege Schirmbeck, selbstverständlich bedanke
ich mich bei Ihnen für diesen sehr versöhnlichen und
konstruktiven Beitrag. Ich fürchte allerdings, Minister
Seehofer wird nicht in der Lage sein, ihn umzusetzen. Er
hat deutlich gemacht, dass bei ihm Willkür und Unwissenschaftlichkeit das Handeln prägen.",13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,2,307,38,neutral,"[[""positive"", 0.00377074652351439], [""negative"", 0.003590002888813615], [""neutral"", 0.9926393032073975]]"
715818,174,16,Christel,Happach-Kasan,11003669,"Überhaupt, Herr Minister, bin ich ein bisschen enttäuscht von Ihrer Rede, weil Sie die Wirklichkeit in
Deutschland ausblenden.",13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,3,126,17,neutral,"[[""positive"", 0.0018012714572250843], [""negative"", 0.005829872563481331], [""neutral"", 0.9923688769340515]]"
715818,174,16,Christel,Happach-Kasan,11003669,({0}),13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,4,5,1,neutral,"[[""positive"", 0.00557720847427845], [""negative"", 0.048455916345119476], [""neutral"", 0.9459668397903442]]"
715818,174,16,Christel,Happach-Kasan,11003669,"Angesichts eines Milchlieferboykotts, wie wir ihn in dieser Republik noch nie gehabt haben, angesichts der Nöte
von Milchbauern von der Einheit der Landwirtschaft zu
sprechen, das ist für mich ein Ausblenden der Wirklichkeit, wie ich es von einem Landwirtschaftsminister nicht
erwartet hätte.",13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,5,292,39,neutral,"[[""positive"", 0.0001817177835619077], [""negative"", 0.0004966244450770319], [""neutral"", 0.999321699142456]]"
715818,174,16,Christel,Happach-Kasan,11003669,({1}),13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,6,5,1,positive,"[[""positive"", 0.8924246430397034], [""negative"", 0.10718822479248047], [""neutral"", 0.00038712398963980377]]"
715818,174,16,Christel,Happach-Kasan,11003669,"- Ich frage die Bauern. Ich bin auf der Versammlung in
Schleswig-Holstein gewesen, wo der Präsident Schwarz
sehr deutlich für eine Politik geworben hat, wie auch wir
als FDP-Bundestagsfraktion sie vertreten - Herr Kollege
Bleser, Sie könnten ruhig einmal zuhören: wie auch wir
sie hier vertreten -, nämlich für eine unternehmerische
Landwirtschaft. Diese unternehmerische Landwirtschaft braucht sichere Rahmenbedingungen.",13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,7,421,52,neutral,"[[""positive"", 0.009100851602852345], [""negative"", 0.030874712392687798], [""neutral"", 0.9600244164466858]]"
715818,174,16,Christel,Happach-Kasan,11003669,({2}),13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,8,5,1,negative,"[[""positive"", 0.016644759103655815], [""negative"", 0.9818620085716248], [""neutral"", 0.0014932043850421906]]"
715818,174,16,Christel,Happach-Kasan,11003669,Wo sind diese sicheren Rahmenbedingungen?,13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,9,41,5,negative,"[[""positive"", 0.020596463233232498], [""negative"", 0.9783061146736145], [""neutral"", 0.0010973871685564518]]"
715818,174,16,Christel,Happach-Kasan,11003669,({3}),13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,10,5,1,positive,"[[""positive"", 0.9225673675537109], [""negative"", 0.07559937983751297], [""neutral"", 0.001833272399380803]]"
715818,174,16,Christel,Happach-Kasan,11003669,"Erinnern wir uns doch einfach einmal an den Milchgipfel! Viel wurde versprochen, und anschließend war
der Milchpreis niedriger als vorher. Das ist das Handeln
dieses Ministers. Gestaltet er so die Zukunft?",13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,11,205,29,neutral,"[[""positive"", 0.003319373121485114], [""negative"", 0.012803727760910988], [""neutral"", 0.9838768839836121]]"
715818,174,16,Christel,Happach-Kasan,11003669,({4}),13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,12,5,1,positive,"[[""positive"", 0.974449872970581], [""negative"", 0.025340234860777855], [""neutral"", 0.0002099598932545632]]"
715818,174,16,Christel,Happach-Kasan,11003669,"Der Minister ist stolz darauf, dass er alle Punkte des
Koalitionsvertrags erfüllt habe. Kann er wirklich stolz
darauf sein, die gesamte Biodieselbranche in den Dutt
gefahren zu haben?",13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,13,183,25,neutral,"[[""positive"", 5.9876288105442654e-06], [""negative"", 1.4182011909724679e-05], [""neutral"", 0.9999798536300659]]"
715818,174,16,Christel,Happach-Kasan,11003669,"({5})
Genau das hat er gemacht! Mit der Erfüllung des Koalitionsvertrags hat er dafür gesorgt, dass die gesamte Biokraftstoffbranche am Boden liegt. Dass man darauf stolz
ist, kann ich nicht verstehen.",13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,14,201,29,neutral,"[[""positive"", 0.0011850008741021156], [""negative"", 0.0022185174748301506], [""neutral"", 0.9965965151786804]]"
715818,174,16,Christel,Happach-Kasan,11003669,({6}),13,https://dip21.bundestag.de/dip21/btp/16/16174.pdf,Member of Parliament,NA,2008-09-16T00:00:00.000000,2876,15,5,1,positive,"[[""positive"", 0.9562799334526062], [""negative"", 0.0422385111451149], [""neutral"", 0.001481459941715002]]"
